TS,PWR1_POWER,PF1_POWER FACTOR,JAVG_CURRENT AVG,JPH1_CURRENT PH A,JPH2_CURRENT PH B,JPH3_CURRENT PH C,TIPH1_WINDING TEMP A,TIPH2_WINDING TEMP B,TIPH3_WINDING TEMP C,TTIB_MOTOR IB BRG TEMP,TTOB_MOTOR OB BRG TEMP,VTIBX_MOTOR IB BRG VIB X,VTIBY_MOTOR IB BRG VIB Y,VTOBX_MOTOR OB BRG VIB X,VTOBY_MOTOR OB BRG VIB Y
12-04-2018 00:00,310336.7813,0.868198276,49.40019989,49.1631813,49.48959351,49.13497543,124.4089508,125.3228912,121.896347,84.33660889,178.7598877,0.125158712,NaN,0.209161997,0.193920597
12-04-2018 00:30,311543.3125,0.869896591,49.29039383,49.22504425,49.5300293,49.23695374,124.4089508,125.3228912,121.6679764,84.33660889,178.8175354,0.125750646,NaN,0.171360135,0.186619952
12-04-2018 01:00,310241.8438,0.868846178,49.14761734,49.08080292,49.35498047,49.14493561,124.4089508,125.3228912,121.6679764,84.10971832,179.2667694,0.139739782,NaN,0.195523232,0.176157191
12-04-2018 01:30,310921.7813,0.866786361,49.37164688,49.31893539,49.61922073,49.35720825,124.1804886,125.0943985,121.6679764,84.10971832,179.4973755,0.12676309,NaN,0.155926988,0.192459553
12-04-2018 02:00,310543.4063,0.866282105,49.34549713,49.30299759,49.50655365,49.34418106,123.723587,124.6374207,121.2112732,83.88282776,179.6452026,0.129469275,NaN,0.203359336,0.21147792
12-04-2018 02:30,310210.1875,0.867974401,49.17913818,49.03813934,49.34384155,49.15544128,123.6122971,124.4089508,120.982933,83.88282776,179.609726,0.125947967,NaN,0.168226808,0.171755552
12-04-2018 03:00,310599.5313,0.867000043,49.56889725,49.20750046,49.43984985,49.31980515,123.6337738,124.5475922,120.8931656,83.88282776,179.6373138,0.133577481,NaN,0.167925537,0.177070126
12-04-2018 03:30,308127.9063,0.866000056,48.88499451,48.80576324,49.26009369,49.10187531,123.4951553,124.4089508,120.8131561,84.10971832,179.7279816,0.134555623,NaN,0.156383455,0.18701458
12-04-2018 04:00,308491.9688,0.867793143,48.79797745,48.85117722,49.05654144,48.90946198,123.2667236,123.9756699,120.5262833,84.10971832,179.7279816,0.135157585,NaN,0.15806137,0.190040067
12-04-2018 04:30,309149.75,0.865171015,49.19974899,49.08130264,49.28516006,49.23279572,123.2667236,124.1804886,120.5262833,84.56351471,179.7279816,0.156090006,NaN,0.168969408,0.202157915
12-04-2018 05:00,309560.1875,0.866000056,49.23485184,49.09431839,49.33374786,49.27649689,123.2667236,124.2214966,120.7546082,84.83114624,179.7279816,0.151297107,NaN,0.153351203,0.174885616
